Text,Label
"Message to journalists &amp; editors: Transing children is wrong, calling blokes lesbians is wrong, allowing men to compete in female sports is wrong, making rape victims be examined by men who claim to be women is wrong. I won’t compromise on this even if you do. Truth will out.",1
"HAHAHA IKR they really be collecting all women in sk. can’t blame them tho, mamamoo is the real deal",1
"Have you been eating chicken soup? Can your husband cook a chicken in a slow cooker or crock pot? That would taste savory. Mainland Chinese say, ""Drink chicken soup, take a nap"" as the Rx for your symptoms.https://t.co/CwedBrheps",0
A Good Wife knows it doesn't matter who does a managerial job as long as its the best man for the job,1
I'm not sexist but on my life theres a gene in women that blocks their rationality.,1
"IM A TOUGH MANLY MAN but im terrified of period blood, body hair on women, gay men, being percieved as feminine & women havi…",1
This is so fucked up. who’s gaslit you into reducing physical &amp; emotional abuse into “drama” &amp; to victim blame? When a person chokes someone it increases the likelihood of murder by 750%. Seems like everyone should know that this is a thing happening?Should she suffer alone? woof,0
"I'm not sexist, but letting the red ranger be female in PRSS is just, not right. The red ranger is always a guy, no exceptions.",1
alternatively: I want a hot woman to spank me (or at least tell me how many times I should spank myself and then force me to take photos of my ass to send to her),1
"I'm a feminist, and I think than #NotAllMen are rapists. Therefore, it's sensible to be naked and drunk at a frat party and expect to not be raped. Every time you say ""what else did she expect?"" you're the one implying that all men should be presumed to be rapists.",1
I never said a thing about protests. EVERYONE gets discriminated against in their lives period. Deal with it and stop using it as an excuse for all your problems. No one is superior to anyone and don’t point the finger of blame at me I am not the cause of anyones problems,0
I find it really weird seeing a woman in a meeting full of guys,1
"Can I just fast forward to where I have a wife who cooks for me and cleans? I'm not sexist, just old school.",1
Jeans were a bit tight tonight Danielle?,1
The women are so much worse than the men at ski halfpipe #truedat #notsexist #Sochi2014 #WinterOlympics,1
Work means independence. It allowed me to shape my life on so many levels.,0
Interestingly a good part of the women who have an abortion are anti-choice. Meaning they’re only opposed to *other* women having a choice.,0
ugly koke se its always them ugly hoes w dat confidence,1
I swear I'm not sexist but there are way too many female drivers in this town.,1
I pay my lash lady every two weeks before appointments like its a crucial bill or something,0
"Pizza for dinner? I'd say you need a wife, but twitter would call me sexist.",1
Seriously Nikki. Keep your arms down to hide the bingo wings and back flab.,1
im not saying women cant be great leaders or they are weak its the fact that they are incredibly more decept…,1
All types of people are useful,0
Ferenc is in goal for the women's team. Game about to start from the new look Gut,0
Weigh the consequences of publishing or broadcasting personal information. #gamergate,0
"I can say two things.I don't do that.and I am damn sure not ""Not All Men."" type. I would have Your back though.",0
Can MEN just stop MANsplaining everything and rushing at every chance to say not all MEN,1
"That is only fair, so I happily accept the challenge.If I may suggest, would this beautiful Loic Dubigeon image serve as our sketch?It has the subjects’ faces, an almost nude woman and one fully clothed ~ which is a challenge in itself?",0
"woman empowerment is like : my foot. Only Maino needs to be empowered along with Vadra, rest of women need to be overpowered.",1
A day in the life of a feral housewife: - Outfit pictures- Groceries delivery unpacking - up and down the stairs to pantry many times- Laundry (stairs)- Cook lunch for husband - Unload-load dishwasher - 3 pm - read Schopenhauer and feel slightly better about your existence,1
but you should still learn how to cook regardless if it’s for your husband,1
Melissa shouldn't talk economics. That's like me talking about a new designer purse or something.,1
"Im not sexist, im just saying its wrong to lower the standards because those standards are implemented for com…",1
And if whiskey don't kill me Then I don't know what willI go to some barroomAnd drink with my friendsWhere the women can't followAnd see what I spendGod bless them pretty womenI wish they was mineTheir breath is as sweetThe dew on the vine,0
"Totally off topic, but I was listening to the latest pod &amp; had to comment on the use of the word “dude”. LoLI have a male friend that calls me dude. When I asked him about it, he said “I call everybody dude, that way I won’t come across as sexist.” Respect.",0
I'm not sexist but why are there 8 girls in the weight room. 32% no way,1
if yiling laozu’s tits aren’t out. why,1
"Call me sexist, I just feel men & women have their appropriate roles in life",1
"I grew up in town where Doles is from. He is pure evil. When I was 11y/o, he pulled a black man out a truck and beat him near to death for driving with a white woman. I thought he died in jail. The next time I saw his name in the news, it was for holding pro trump rallies in GA",0
Give women in their advanced years respect they rightly deserve,0
Fucking skank,1
So is the answer nothing?,0
"As far as I'm concerned, girls who argue are stupid. Call me sexist.",1
I got 100 women showing ass and titties tonight on clubhouse. Tune in ladies. Niggas can’t talk to y’all unless they tipping. Can’t even sit in the audience. follow me halochanel,1
Work begins when the fear of doing nothing at all finally trumps the terror of doing it badly.,0
Haha the silly bint has blocked me just like she blocked her wise old brexit supporting auntie.Priceless! LOL!,0
Why even have a federal government if the feds won't take any aggressive or decisive actions against those who would subvert its powers.....its time for the US government act like the big dog &amp; show its damn teeth and send the state subvertors back to their puppy pound whimpering,0
